"INCIDENT_KEY","VICTIM_ID","VICTIM_AGE_GROUP","VICTIM_SEX","VICTIM_RACE","STAT_MURDER_FLG"
"154959954","154959954-29760","25-44","MALE","BLACK","N"
"154960797","154960797-29761","<18","MALE","BLACK","N"
"154960801","154960801-29767","18-24","MALE","BLACK","Y"
"155472112","155472112-29846","25-44","MALE","BLACK","N"
"155577958","155577958-29881","18-24","MALE","BLACK HISPANIC","N"
"155640452","155640452-29891","18-24","MALE","WHITE HISPANIC","Y"
"155640452","155640452-29892","45-64","FEMALE","WHITE HISPANIC","N"
"155640453","155640453-29893","25-44","MALE","BLACK","Y"
"155677477","155677477-29897","45-64","FEMALE","WHITE HISPANIC","N"
"155677477","155677477-29898","18-24","MALE","WHITE HISPANIC","N"
"155775756","155775756-29909","25-44","MALE","BLACK","N"
"155849644","155849644-29939","25-44","MALE","BLACK","Y"
"155985974","155985974-29953","18-24","MALE","BLACK","N"
"155985976","155985976-29955","45-64","FEMALE","BLACK HISPANIC","N"
"155987550","155987550-29966","25-44","MALE","BLACK","N"
"155995758","155995758-29972","45-64","FEMALE","BLACK","Y"
"156043776","156043776-29983","25-44","MALE","BLACK","N"
"156162921","156162921-29988","45-64","MALE","WHITE HISPANIC","N"
"156246449","156246449-30009","45-64","FEMALE","BLACK","N"
"156246452","156246452-30012","18-24","MALE","BLACK","N"
"156246452","156246452-30013","18-24","MALE","BLACK","N"
"156246453","156246453-30014","25-44","MALE","BLACK","N"
"156259662","156259662-30020","25-44","MALE","BLACK","Y"
"156295960","156295960-30027","25-44","MALE","BLACK","N"
"156435422","156435422-30070","18-24","MALE","BLACK","Y"
"156435425","156435425-30075","25-44","MALE","UNKNOWN","N"
"156442532","156442532-30076","18-24","MALE","BLACK","N"
"156603441","156603441-30099","25-44","MALE","WHITE HISPANIC","N"
"156603442","156603442-30100","25-44","MALE","BLACK","N"
"156723884","156723884-30115","25-44","MALE","BLACK","N"
"156822742","156822742-30129","18-24","MALE","BLACK","N"
"156822742","156822742-30130","18-24","MALE","BLACK","N"
"156920838","156920838-30146","18-24","MALE","BLACK HISPANIC","N"
"156932321","156932321-30149","45-64","MALE","ASIAN / PACIFIC ISLANDER","N"
"154138080","154138080-29636","18-24","MALE","WHITE HISPANIC","N"
"157166348","157166348-30180","25-44","MALE","BLACK","N"
"157172018","157172018-30181","25-44","MALE","BLACK","N"
"157228605","157228605-30183","25-44","MALE","BLACK","N"
"157656574","157656574-30247","18-24","MALE","WHITE HISPANIC","Y"
"157656574","157656574-30248","18-24","MALE","WHITE HISPANIC","N"
"157721051","157721051-30261","18-24","MALE","BLACK","N"
"158064301","158064301-30307","25-44","MALE","BLACK","N"
"158064528","158064528-30310","18-24","MALE","BLACK","N"
"158347436","158347436-30344","18-24","MALE","WHITE HISPANIC","N"
"158448771","158448771-30354","25-44","FEMALE","BLACK","N"
"158455853","158455853-30356","18-24","MALE","BLACK","N"
"158566071","158566071-30385","18-24","MALE","BLACK","N"
"159451963","159451963-30506","18-24","MALE","BLACK","Y"
"159641529","159641529-30519","25-44","MALE","BLACK","N"
"160231032","160231032-30574","18-24","FEMALE","WHITE HISPANIC","N"
"160311887","160311887-30583","18-24","MALE","BLACK","N"
"160452064","160452064-30589","25-44","MALE","BLACK","N"
"160714248","160714248-30600","18-24","MALE","BLACK","N"
"161044943","161044943-30607","<18","MALE","WHITE HISPANIC","N"
"161949764","161949764-30660","45-64","MALE","BLACK","Y"
"162079280","162079280-30668","25-44","MALE","BLACK","N"
"162079388","162079388-30673","25-44","MALE","BLACK","N"
"163025746","163025746-30757","18-24","MALE","BLACK","N"
"163105107","163105107-30760","18-24","MALE","BLACK","N"
"163178329","163178329-30765","25-44","MALE","WHITE HISPANIC","N"
"163213133","163213133-30768","18-24","FEMALE","BLACK","Y"
"163254813","163254813-30770","45-64","MALE","BLACK","N"
"163254813","163254813-30771","25-44","MALE","ASIAN / PACIFIC ISLANDER","N"
"163255150","163255150-30773","18-24","MALE","BLACK","Y"
"163255150","163255150-30774","18-24","MALE","BLACK","N"
"163631342","163631342-30799","25-44","MALE","WHITE HISPANIC","N"
"163780106","163780106-30814","18-24","MALE","UNKNOWN","N"
"163842652","163842652-30815","18-24","MALE","BLACK","Y"
"163842824","163842824-30818","18-24","MALE","BLACK","N"
"163875943","163875943-30829","25-44","MALE","BLACK","N"
"164227003","164227003-30857","18-24","MALE","BLACK","N"
"164337369","164337369-30877","45-64","MALE","BLACK HISPANIC","Y"
"164640801","164640801-30896","18-24","MALE","BLACK","N"
"164942051","164942051-30921","18-24","MALE","WHITE HISPANIC","Y"
"165101461","165101461-30933","25-44","FEMALE","WHITE HISPANIC","N"
"165147267","165147267-30939","25-44","MALE","BLACK","Y"
"165391605","165391605-30975","18-24","MALE","BLACK","N"
"166312843","166312843-31044","25-44","MALE","WHITE HISPANIC","N"
"166312844","166312844-31045","25-44","MALE","BLACK","N"
"166413154","166413154-31066","18-24","MALE","BLACK","N"
"166413154","166413154-31067","18-24","MALE","BLACK","N"
"166413154","166413154-31069","18-24","MALE","BLACK","N"
"166547341","166547341-31077","25-44","MALE","WHITE HISPANIC","N"
"166810057","166810057-31126","18-24","MALE","WHITE HISPANIC","N"
"166998585","166998585-31149","18-24","FEMALE","BLACK","Y"
"166998585","166998585-31150","25-44","FEMALE","BLACK","Y"
"167094664","167094664-31162","25-44","MALE","BLACK","N"
"167343775","167343775-31195","18-24","MALE","WHITE HISPANIC","N"
"168528141","168528141-31339","25-44","MALE","BLACK","N"
"168528141","168528141-31340","18-24","MALE","BLACK","N"
"168528141","168528141-31341","25-44","MALE","BLACK","N"
"168780019","168780019-31374","<18","MALE","WHITE HISPANIC","N"
"169180021","169180021-31395","25-44","MALE","BLACK","N"
"169180027","169180027-31400","25-44","MALE","BLACK HISPANIC","N"
"169326573","169326573-31412","<18","MALE","WHITE HISPANIC","Y"
"170599411","170599411-31541","25-44","MALE","BLACK HISPANIC","N"
"170620030","170620030-31551","18-24","MALE","BLACK","N"
"170630333","170630333-31554","45-64","MALE","BLACK","N"
"170955476","170955476-31564","25-44","MALE","BLACK","Y"
"170955476","170955476-31565","25-44","MALE","BLACK","N"
"170955520","170955520-31572","45-64","MALE","BLACK","N"
"171081963","171081963-31578","<18","MALE","WHITE HISPANIC","Y"
"171081963","171081963-31579","18-24","MALE","WHITE HISPANIC","N"
"171081963","171081963-31580","<18","MALE","WHITE HISPANIC","N"
"171254023","171254023-31594","18-24","MALE","BLACK","N"
"171692494","171692494-31628","18-24","MALE","WHITE HISPANIC","Y"
"171826202","171826202-31634","<18","MALE","WHITE","N"
"172362133","172362133-31671","<18","MALE","WHITE HISPANIC","N"
"172635031","172635031-31691","45-64","MALE","BLACK","Y"
"172892297","172892297-31717","18-24","MALE","BLACK","N"
"172915170","172915170-31720","25-44","MALE","BLACK","N"
"172950813","172950813-31727","18-24","MALE","BLACK","N"
"173132280","173132280-31754","25-44","MALE","BLACK","N"
"173616165","173616165-31787","18-24","MALE","WHITE HISPANIC","N"
"174442122","174442122-31851","25-44","MALE","BLACK","N"
"175275399","175275399-31889","25-44","MALE","BLACK HISPANIC","N"
"175297372","175297372-31890","18-24","MALE","BLACK","N"
"175485168","175485168-31910","45-64","MALE","BLACK","Y"
"175773149","175773149-31922","18-24","MALE","BLACK","Y"
"175773150","175773150-31921","25-44","MALE","BLACK","N"
"176027887","176027887-31941","18-24","MALE","BLACK","N"
"176027888","176027888-31942","25-44","MALE","WHITE HISPANIC","N"
"176027889","176027889-31943","25-44","MALE","BLACK","N"
"176296361","176296361-31954","18-24","MALE","BLACK","N"
"178202865","178202865-31994","25-44","MALE","BLACK","Y"
"178202865","178202865-31996","18-24","MALE","BLACK HISPANIC","N"
"178496007","178496007-32025","45-64","MALE","BLACK HISPANIC","Y"
"178830278","178830278-32056","25-44","MALE","WHITE HISPANIC","Y"
"178830278","178830278-32057","<18","MALE","WHITE HISPANIC","N"
"178830278","178830278-32058","25-44","MALE","BLACK","N"
"178831394","178831394-32059","25-44","MALE","WHITE HISPANIC","N"
"182579814","182579814-32090","25-44","MALE","BLACK","Y"
"182750896","182750896-32100","18-24","MALE","BLACK","N"
"183217904","183217904-32164","25-44","MALE","WHITE HISPANIC","Y"
"183217904","183217904-32167","25-44","MALE","WHITE HISPANIC","N"
"183217904","183217904-32169","25-44","MALE","WHITE HISPANIC","N"
"183435828","183435828-32182","25-44","MALE","BLACK","Y"
"186468418","186468418-32486","<18","MALE","BLACK","N"
"184659566","184659566-32298","18-24","MALE","BLACK","N"
"184659566","184659566-32299","45-64","FEMALE","BLACK","N"
"184779096","184779096-32313","25-44","MALE","BLACK","N"
"184779096","184779096-32314","18-24","MALE","ASIAN / PACIFIC ISLANDER","N"
"184779096","184779096-32315","18-24","FEMALE","BLACK","N"
"184834762","184834762-32327","18-24","MALE","BLACK","N"
"184921279","184921279-32329","18-24","MALE","WHITE HISPANIC","N"
"184921282","184921282-32334","25-44","MALE","BLACK","N"
"184921286","184921286-32338","25-44","MALE","WHITE HISPANIC","N"
"184921286","184921286-32339","25-44","MALE","BLACK HISPANIC","N"
"185207184","185207184-32353","<18","MALE","BLACK","Y"
"185483178","185483178-32383","<18","MALE","BLACK","N"
"185483180","185483180-32382","25-44","MALE","BLACK","N"
"185672154","185672154-32401","25-44","MALE","BLACK","Y"
"185759229","185759229-32403","18-24","MALE","BLACK","Y"
"185760777","185760777-32407","18-24","MALE","BLACK","N"
"185849659","185849659-32430","25-44","MALE","WHITE HISPANIC","N"
"186047185","186047185-32444","<18","MALE","BLACK","N"
"186047189","186047189-32450","18-24","MALE","BLACK","N"
"186606592","186606592-32500","18-24","FEMALE","BLACK","Y"
"186606592","186606592-32501","18-24","MALE","BLACK","N"
"186606592","186606592-32503","25-44","MALE","BLACK","N"
"186606592","186606592-32504","18-24","MALE","BLACK","N"
"186606593","186606593-32502","25-44","MALE","BLACK","N"
"187132145","187132145-1","18-24","MALE","WHITE HISPANIC","Y"
"187205649","187205649-1","25-44","MALE","WHITE HISPANIC","N"
"187159159","187159159-1","25-44","MALE","BLACK","N"
"187395038","187395038-1","25-44","MALE","BLACK","N"
"187395039","187395039-1","25-44","MALE","BLACK","Y"
"187954073","187954073-1","25-44","MALE","BLACK","N"
"188192586","188192586-1","45-64","FEMALE","WHITE","N"
"188292643","188292643-1","25-44","MALE","BLACK","N"
"188672732","188672732-1","25-44","MALE","WHITE","N"
"189311505","189311505-1","25-44","MALE","BLACK","N"
"189350925","189350925-1","45-64","MALE","BLACK HISPANIC","N"
"189867540","189867540-1","45-64","FEMALE","BLACK HISPANIC","Y"
"190055612","190055612-1","18-24","MALE","BLACK","N"
"190183453","190183453-1","<18","MALE","BLACK","N"
"190507405","190507405-1","25-44","MALE","BLACK","N"
"190755790","190755790-1","25-44","MALE","BLACK","N"
"192258906","192258906-1","25-44","MALE","BLACK","Y"
"191995443","191995443-1","25-44","MALE","BLACK","Y"
"193118589","193118589-1","25-44","MALE","BLACK","Y"
"193118595","193118595-1","25-44","MALE","BLACK","N"
"193939360","193939360-1","45-64","MALE","BLACK","N"
"194232503","194232503-1","25-44","FEMALE","BLACK","N"
"194525846","194525846-1","25-44","MALE","BLACK","N"
"195203576","195203576-1","18-24","MALE","BLACK","N"
"195699914","195699914-1","18-24","MALE","BLACK","N"
"195700547","195700547-1","45-64","MALE","BLACK","N"
"195743581","195743581-1","25-44","MALE","WHITE HISPANIC","Y"
"195743583","195743583-2","25-44","MALE","BLACK","N"
"196095818","196095818-1","25-44","MALE","BLACK","N"
"196414298","196414298-1","25-44","MALE","BLACK","N"
"197200331","197200331-1","25-44","MALE","BLACK","N"
"197381374","197381374-1","<18","MALE","BLACK","Y"
"197423567","197423567-1","25-44","MALE","WHITE HISPANIC","N"
"197534776","197534776-1","25-44","MALE","WHITE HISPANIC","N"
"197700944","197700944-1","18-24","MALE","BLACK","N"
"197850804","197850804-1","25-44","MALE","BLACK HISPANIC","N"
"197997726","197997726-1","18-24","MALE","WHITE HISPANIC","N"
"198255467","198255467-1","25-44","MALE","BLACK","N"
"198552502","198552502-1","25-44","MALE","BLACK","Y"
"198595255","198595255-1","45-64","MALE","WHITE HISPANIC","N"
"199188161","199188161-1","45-64","MALE","BLACK","N"
"200365033","200365033-1","25-44","MALE","BLACK","N"
"200408147","200408147-1","18-24","MALE","BLACK HISPANIC","N"
"200408149","200408149-1","25-44","FEMALE","WHITE HISPANIC","N"
"200465329","200465329-1","45-64","MALE","BLACK","N"
"200680426","200680426-1","25-44","MALE","BLACK","N"
"200899516","200899516-1","25-44","MALE","BLACK","N"
"201034736","201034736-1","18-24","MALE","BLACK","N"
"201291292","201291292-1","18-24","MALE","BLACK","N"
"201291292","201291292-2","25-44","MALE","BLACK","N"
"201664630","201664630-1","<18","FEMALE","ASIAN / PACIFIC ISLANDER","N"
"202770948","202770948-1","25-44","MALE","BLACK","N"
"202770948","202770948-2","45-64","MALE","BLACK","N"
"202770948","202770948-3","65+","MALE","BLACK","N"
"203041429","203041429-1","<18","MALE","BLACK","N"
"203211777","203211777-2","25-44","MALE","BLACK","Y"
"203348701","203348701-1","25-44","MALE","BLACK HISPANIC","N"
"203394879","203394879-1","<18","MALE","ASIAN / PACIFIC ISLANDER","N"
"203571464","203571464-1","25-44","MALE","BLACK","Y"
"203883813","203883813-1","18-24","FEMALE","BLACK","N"
"203980165","203980165-1","25-44","MALE","BLACK","N"
"204458418","204458418-1","25-44","MALE","WHITE HISPANIC","N"
"204480329","204480329-1","18-24","MALE","BLACK","N"
"204480329","204480329-2","25-44","MALE","WHITE","N"
"205332522","205332522-1","25-44","MALE","BLACK HISPANIC","Y"
"205862270","205862270-1","25-44","MALE","BLACK","Y"
"206898907","206898907-1","25-44","MALE","BLACK","Y"
"206931577","206931577-1","25-44","MALE","BLACK","N"
"208009526","208009526-1","18-24","MALE","WHITE HISPANIC","N"
"208237501","208237501-1","45-64","FEMALE","BLACK","Y"
"208393713","208393713-1","25-44","MALE","BLACK","Y"
"208531435","208531435-1","25-44","MALE","BLACK","N"
"208531436","208531436-1","25-44","MALE","BLACK","N"
"208899478","208899478-1","25-44","MALE","BLACK HISPANIC","N"
"208955529","208955529-1","25-44","MALE","BLACK","Y"
"209099251","209099251-1","25-44","MALE","BLACK","N"
"209404273","209404273-1","18-24","MALE","BLACK","Y"
"209747702","209747702-2","25-44","MALE","BLACK","N"
"270605395","270605395-1","25-44","MALE","BLACK HISPANIC","N"
"210025099","210025099-1","25-44","MALE","BLACK","N"
"210337523","210337523-1","25-44","MALE","BLACK","N"
"210591724","210591724-1","25-44","MALE","BLACK","N"
"210706803","210706803-1","45-64","FEMALE","BLACK","N"
"210757630","210757630-1","25-44","MALE","BLACK","N"
"210827321","210827321-1","25-44","MALE","BLACK","N"
"211066101","211066101-1","25-44","MALE","BLACK","N"
"211293040","211293040-1","45-64","MALE","BLACK","Y"
"211394750","211394750-1","25-44","MALE","BLACK","N"
"211578690","211578690-1","25-44","MALE","BLACK","N"
"211790146","211790146-1","25-44","MALE","BLACK","N"
"212903273","212903273-2","25-44","MALE","BLACK","N"
"212903586","212903586-1","18-24","MALE","BLACK","Y"
"212944540","212944540-1","45-64","MALE","BLACK HISPANIC","Y"
"212944540","212944540-2","25-44","FEMALE","BLACK HISPANIC","Y"
"212944540","212944540-3","25-44","MALE","BLACK","N"
"213188081","213188081-1","18-24","MALE","BLACK","N"
"213386282","213386282-1","18-24","MALE","BLACK","N"
"213472077","213472077-1","<18","MALE","BLACK","N"
"215770234","215770234-1","18-24","MALE","BLACK","N"
"213853205","213853205-1","25-44","FEMALE","BLACK","N"
"213885924","213885924-1","25-44","MALE","BLACK","Y"
"213885924","213885924-2","25-44","MALE","BLACK","N"
"213973277","213973277-1","25-44","MALE","ASIAN / PACIFIC ISLANDER","N"
"213973277","213973277-2","25-44","MALE","BLACK","N"
"214016090","214016090-1","18-24","MALE","BLACK","N"
"214104573","214104573-1","25-44","MALE","BLACK","N"
"214104573","214104573-2","<18","FEMALE","WHITE HISPANIC","N"
"214184464","214184464-1","45-64","MALE","BLACK","N"
"214184465","214184465-1","<18","MALE","BLACK","N"
"214431174","214431174-1","18-24","MALE","BLACK HISPANIC","N"
"214690556","214690556-1","18-24","FEMALE","WHITE HISPANIC","Y"
"214690556","214690556-2","18-24","MALE","WHITE HISPANIC","N"
"214694694","214694694-1","25-44","MALE","BLACK","N"
"214729855","214729855-1","18-24","MALE","BLACK","N"
"214925556","214925556-1","25-44","MALE","BLACK","N"
"214925804","214925804-1","25-44","MALE","BLACK","N"
"215034245","215034245-1","25-44","MALE","BLACK","Y"
"215223450","215223450-1","18-24","MALE","BLACK","Y"
"215225156","215225156-1","25-44","MALE","WHITE HISPANIC","N"
"215254848","215254848-1","18-24","MALE","BLACK","N"
"215302916","215302916-1","25-44","MALE","BLACK","N"
"215350314","215350314-1","25-44","MALE","BLACK","N"
"215350314","215350314-2","25-44","MALE","BLACK","N"
"215400279","215400279-1","18-24","MALE","BLACK","N"
"215400685","215400685-1","25-44","MALE","BLACK HISPANIC","N"
"215492767","215492767-1","25-44","MALE","BLACK","N"
"215492769","215492769-1","18-24","MALE","BLACK","N"
"215492774","215492774-1","25-44","MALE","BLACK","N"
"215536325","215536325-1","<18","MALE","BLACK","N"
"216055256","216055256-1","25-44","MALE","BLACK","N"
"216157963","216157963-1","18-24","MALE","BLACK","N"
"216458806","216458806-1","18-24","MALE","WHITE HISPANIC","N"
"216644903","216644903-1","25-44","MALE","WHITE HISPANIC","N"
"216646418","216646418-1","25-44","MALE","WHITE HISPANIC","N"
"216647783","216647783-1","18-24","MALE","BLACK","N"
"216647783","216647783-2","18-24","MALE","BLACK","N"
"216651336","216651336-1","25-44","MALE","BLACK","N"
"216651337","216651337-1","25-44","MALE","BLACK","N"
"216651580","216651580-2","18-24","MALE","BLACK","N"
"216655524","216655524-1","25-44","MALE","BLACK","Y"
"216745747","216745747-1","25-44","MALE","BLACK","N"
