"INCIDENT_KEY","PERP_ID","PERP_AGE_GROUP","PERP_SEX","PERP_RACE"
"219862701","219862701-1","18-24","MALE","WHITE HISPANIC"
"219368182","219368182-2","18-24","FEMALE","WHITE HISPANIC"
"219368182","219368182-1","25-44","MALE","WHITE HISPANIC"
"217775319","217775319-1","25-44","MALE","WHITE HISPANIC"
"215776333","215776333-2","18-24","MALE","WHITE HISPANIC"
"215776333","215776333-1","<18","MALE","WHITE HISPANIC"
"214513453","214513453-1","18-24","MALE","WHITE HISPANIC"
"212823697","212823697-1","18-24","MALE","WHITE HISPANIC"
"185207185","185207185-27285","45-64","MALE","WHITE HISPANIC"
"201436772","201436772-1","<18","MALE","WHITE HISPANIC"
"192978312","192978312-1","25-44","MALE","WHITE HISPANIC"
"190699068","190699068-1","18-24","MALE","WHITE HISPANIC"
"189311503","189311503-2","25-44","MALE","WHITE HISPANIC"
"189311503","189311503-1","18-24","MALE","WHITE HISPANIC"
"142091385","142091385-24404","25-44","MALE","WHITE HISPANIC"
"177204829","177204829-27053","18-24","MALE","WHITE HISPANIC"
"177204829","177204829-27052","25-44","MALE","WHITE HISPANIC"
"173961272","173961272-26956","25-44","MALE","WHITE HISPANIC"
"171990076","171990076-26804","18-24","MALE","WHITE HISPANIC"
"168819244","168819244-26719","18-24","MALE","WHITE HISPANIC"
"167581877","167581877-26952","25-44","FEMALE","WHITE HISPANIC"
"158455856","158455856-25912","18-24","MALE","WHITE HISPANIC"
"158455856","158455856-25911","25-44","MALE","WHITE HISPANIC"
"158273233","158273233-25874","25-44","MALE","WHITE HISPANIC"
"157846245","157846245-25844","25-44","FEMALE","WHITE HISPANIC"
"157457579","157457579-25903","25-44","MALE","WHITE HISPANIC"
"155926279","155926279-25678","18-24","MALE","WHITE HISPANIC"
"155775760","155775760-25676","25-44","MALE","WHITE HISPANIC"
"155176041","155176041-25866","25-44","MALE","WHITE HISPANIC"
"151785741","151785741-25344","<18","MALE","WHITE HISPANIC"
"151527036","151527036-25314","45-64","MALE","WHITE HISPANIC"
"148554620","148554620-25268","18-24","MALE","WHITE HISPANIC"
"147237490","147237490-24978","25-44","MALE","WHITE HISPANIC"
"147237490","147237490-24977","25-44","MALE","WHITE HISPANIC"
"146837976","146837976-24879","25-44","MALE","WHITE HISPANIC"
"144731682","144731682-25603","18-24","MALE","WHITE HISPANIC"
"143828365","143828365-24584","25-44","FEMALE","WHITE HISPANIC"
"143828365","143828365-24583","18-24","MALE","WHITE HISPANIC"
"88638007","88638007-22597","18-24","FEMALE","WHITE HISPANIC"
"141406522","141406522-24379","18-24","MALE","WHITE HISPANIC"
"140302380","140302380-24167","18-24","MALE","WHITE HISPANIC"
"138339135","138339135-23881","18-24","MALE","WHITE HISPANIC"
"93726283","93726283-23229","18-24","FEMALE","WHITE HISPANIC"
"93627253","93627253-23151","18-24","MALE","WHITE HISPANIC"
"93627253","93627253-23150","18-24","MALE","WHITE HISPANIC"
"93179713","93179713-23072","45-64","MALE","WHITE HISPANIC"
"87066753","87066753-22221","18-24","MALE","WHITE HISPANIC"
"88098652","88098652-22271","25-44","MALE","WHITE HISPANIC"
"71871794","71871794-18384","18-24","MALE","WHITE HISPANIC"
"72238265","72238265-18491","45-64","MALE","WHITE HISPANIC"
"71908646","71908646-18631","25-44","MALE","WHITE HISPANIC"
"71908646","71908646-18630","25-44","MALE","WHITE HISPANIC"
"71908646","71908646-18397","18-24","FEMALE","WHITE HISPANIC"
"71908646","71908646-18396","25-44","MALE","WHITE HISPANIC"
"71871794","71871794-19974","18-24","MALE","WHITE HISPANIC"
"71588015","71588015-18284","18-24","MALE","WHITE HISPANIC"
"71588015","71588015-18290","<18","MALE","WHITE HISPANIC"
"71588015","71588015-18285","18-24","MALE","WHITE HISPANIC"
"69248521","69248521-18007","18-24","MALE","WHITE HISPANIC"
"69526299","69526299-18041","45-64","MALE","WHITE HISPANIC"
"67156674","67156674-17717","18-24","MALE","WHITE HISPANIC"
"66984617","66984617-17705","18-24","MALE","WHITE HISPANIC"
"65928470","65928470-18400","18-24","MALE","WHITE HISPANIC"
"62172458","62172458-16797","25-44","MALE","WHITE HISPANIC"
"54997435","54997435-15984","<18","MALE","WHITE HISPANIC"
"55953376","55953376-16192","UNKNOWN","MALE","WHITE HISPANIC"
"217218948","217218948-3","18-24","MALE","WHITE HISPANIC"
"244106023","244106023-2","25-44","MALE","WHITE HISPANIC"
"243630081","243630081-2","25-44","MALE","WHITE HISPANIC"
"243630081","243630081-1","25-44","FEMALE","WHITE HISPANIC"
"242928612","242928612-1","25-44","MALE","WHITE HISPANIC"
"242017514","242017514-1","25-44","MALE","WHITE HISPANIC"
"241640928","241640928-1","18-24","MALE","WHITE HISPANIC"
"227515019","227515019-2","25-44","MALE","WHITE HISPANIC"
"227515019","227515019-1","25-44","MALE","WHITE HISPANIC"
"227496845","227496845-1","18-24","MALE","WHITE HISPANIC"
"227344214","227344214-1","25-44","MALE","WHITE HISPANIC"
"226896344","226896344-1","18-24","MALE","WHITE HISPANIC"
"224079783","224079783-2","25-44","MALE","WHITE HISPANIC"
"224079783","224079783-1","25-44","MALE","WHITE HISPANIC"
"219164112","219164112-1","18-24","MALE","WHITE HISPANIC"
"167619814","167619814-26531","25-44","MALE","WHITE HISPANIC"
"201483468","201483468-2","25-44","MALE","WHITE HISPANIC"
"200994115","200994115-1","45-64","MALE","WHITE HISPANIC"
"200365034","200365034-1","25-44","MALE","WHITE HISPANIC"
"188312128","188312128-2","18-24","MALE","WHITE HISPANIC"
"186606590","186606590-1","25-44","MALE","WHITE HISPANIC"
"186047190","186047190-27391","18-24","MALE","WHITE HISPANIC"
"178740358","178740358-27102","25-44","MALE","WHITE HISPANIC"
"177462972","177462972-27056","<18","MALE","WHITE HISPANIC"
"174432006","174432006-26973","25-44","MALE","WHITE HISPANIC"
"174432006","174432006-26972","25-44","MALE","WHITE HISPANIC"
"173129246","173129246-26884","<18","MALE","WHITE HISPANIC"
"142784674","142784674-24493","25-44","MALE","WHITE HISPANIC"
"165492102","165492102-26369","25-44","MALE","WHITE HISPANIC"
"165378832","165378832-26416","18-24","MALE","WHITE HISPANIC"
"162633212","162633212-26196","<18","MALE","WHITE HISPANIC"
"162633212","162633212-26195","<18","MALE","WHITE HISPANIC"
"159842969","159842969-26253","25-44","MALE","WHITE HISPANIC"
"156822747","156822747-26102","25-44","MALE","WHITE HISPANIC"
"155169943","155169943-25583","<18","MALE","WHITE HISPANIC"
"154748224","154748224-25589","18-24","MALE","WHITE HISPANIC"
"154617363","154617363-25545","18-24","MALE","WHITE HISPANIC"
"149455199","149455199-26172","18-24","MALE","WHITE HISPANIC"
"149127600","149127600-25143","18-24","MALE","WHITE HISPANIC"
"148967616","148967616-25121","18-24","MALE","WHITE HISPANIC"
"147843404","147843404-25042","18-24","MALE","WHITE HISPANIC"
"144240973","144240973-24797","18-24","MALE","WHITE HISPANIC"
"143163422","143163422-25348","18-24","MALE","WHITE HISPANIC"
"138718944","138718944-24016","25-44","MALE","WHITE HISPANIC"
"140847027","140847027-26056","25-44","MALE","WHITE HISPANIC"
"140847027","140847027-24839","18-24","FEMALE","WHITE HISPANIC"
"139601978","139601978-24086","18-24","MALE","WHITE HISPANIC"
"138718944","138718944-24017","25-44","MALE","WHITE HISPANIC"
"90220811","90220811-22669","18-24","MALE","WHITE HISPANIC"
"92077654","92077654-22956","45-64","MALE","WHITE HISPANIC"
"87111076","87111076-22086","18-24","MALE","WHITE HISPANIC"
"81110090","81110090-20823","18-24","MALE","WHITE HISPANIC"
"84896738","84896738-22259","18-24","MALE","WHITE HISPANIC"
"84816003","84816003-21581","18-24","MALE","WHITE HISPANIC"
"84218127","84218127-21473","18-24","MALE","WHITE HISPANIC"
"84205618","84205618-21489","<18","MALE","WHITE HISPANIC"
"83603680","83603680-21360","25-44","MALE","WHITE HISPANIC"
"82008580","82008580-21021","18-24","MALE","WHITE HISPANIC"
"76051763","76051763-19618","<18","MALE","WHITE HISPANIC"
"74464928","74464928-21140","18-24","MALE","WHITE HISPANIC"
"73823588","73823588-18951","65+","MALE","WHITE HISPANIC"
"71054061","71054061-18158","18-24","MALE","WHITE HISPANIC"
"73075716","73075716-19242","18-24","MALE","WHITE HISPANIC"
"69051159","69051159-17997","<18","MALE","WHITE HISPANIC"
"69051159","69051159-18083","18-24","MALE","WHITE HISPANIC"
"68251163","68251163-17986","18-24","MALE","WHITE HISPANIC"
"65430322","65430322-17454","25-44","MALE","WHITE HISPANIC"
"65906947","65906947-17519","<18","MALE","WHITE HISPANIC"
"64485250","64485250-24277","25-44","MALE","WHITE HISPANIC"
"61144231","61144231-16639","UNKNOWN","MALE","WHITE HISPANIC"
"61144231","61144231-16640","UNKNOWN","MALE","WHITE HISPANIC"
"59753078","59753078-16452","18-24","MALE","WHITE HISPANIC"
"55803387","55803387-16171","18-24","MALE","WHITE HISPANIC"
"54035522","54035522-15795","18-24","FEMALE","WHITE HISPANIC"
"54035522","54035522-15796","25-44","MALE","WHITE HISPANIC"
"48480859","48480859-14967","18-24","MALE","WHITE HISPANIC"
"47126078","47126078-14672","18-24","MALE","WHITE HISPANIC"
"47334458","47334458-14730","UNKNOWN","MALE","WHITE HISPANIC"
"47266777","47266777-16145","18-24","MALE","WHITE HISPANIC"
"46361474","46361474-14495","UNKNOWN","MALE","WHITE HISPANIC"
"182931013","182931013-1","25-44","MALE","WHITE HISPANIC"
"231641623","231641623-2","25-44","MALE","WHITE HISPANIC"
"231369853","231369853-1","25-44","MALE","WHITE HISPANIC"
"175685340","175685340-27015","<18","MALE","WHITE HISPANIC"
"154697432","154697432-26364","18-24","MALE","WHITE HISPANIC"
"166412377","166412377-26414","18-24","MALE","WHITE HISPANIC"
"166188047","166188047-26543","25-44","MALE","WHITE HISPANIC"
"165492101","165492101-26379","18-24","MALE","WHITE HISPANIC"
"163875944","163875944-26265","18-24","MALE","WHITE HISPANIC"
"161304126","161304126-26127","25-44","MALE","WHITE HISPANIC"
"161304126","161304126-26120","25-44","MALE","WHITE HISPANIC"
"159259779","159259779-25983","25-44","MALE","WHITE HISPANIC"
"156756666","156756666-25750","18-24","MALE","WHITE HISPANIC"
"155775761","155775761-25656","25-44","MALE","WHITE HISPANIC"
"93834355","93834355-23174","45-64","MALE","WHITE HISPANIC"
"151497203","151497203-25307","18-24","MALE","WHITE HISPANIC"
"146282281","146282281-24988","25-44","MALE","WHITE HISPANIC"
"145924877","145924877-24848","25-44","MALE","WHITE HISPANIC"
"145810839","145810839-25710","<18","MALE","WHITE HISPANIC"
"144732382","144732382-24768","25-44","MALE","WHITE HISPANIC"
"144323115","144323115-24750","18-24","MALE","WHITE HISPANIC"
"143149270","143149270-24566","25-44","MALE","WHITE HISPANIC"
"142902648","142902648-26651","18-24","MALE","WHITE HISPANIC"
"142902648","142902648-26635","25-44","MALE","WHITE HISPANIC"
"141304492","141304492-24937","18-24","MALE","WHITE HISPANIC"
"140628575","140628575-24254","18-24","MALE","WHITE HISPANIC"
"139033935","139033935-24027","18-24","MALE","WHITE HISPANIC"
"137837460","137837460-24373","<18","MALE","WHITE HISPANIC"
"137247991","137247991-23752","<18","MALE","WHITE HISPANIC"
"136563289","136563289-23565","<18","MALE","WHITE HISPANIC"
"136563289","136563289-23564","<18","MALE","WHITE HISPANIC"
"95412315","95412315-23442","18-24","FEMALE","WHITE HISPANIC"
"95412315","95412315-23441","18-24","MALE","WHITE HISPANIC"
"95280883","95280883-23831","25-44","MALE","WHITE HISPANIC"
"90929002","90929002-22742","25-44","MALE","WHITE HISPANIC"
"91623301","91623301-22865","18-24","MALE","WHITE HISPANIC"
"83719889","83719889-21413","18-24","MALE","WHITE HISPANIC"
"85875436","85875436-21874","25-44","MALE","WHITE HISPANIC"
"84881445","84881445-21628","18-24","MALE","WHITE HISPANIC"
"83719889","83719889-21551","18-24","MALE","WHITE HISPANIC"
"80992133","80992133-20796","18-24","MALE","WHITE HISPANIC"
"81217007","81217007-20933","25-44","MALE","WHITE HISPANIC"
"81217007","81217007-20870","18-24","MALE","WHITE HISPANIC"
"79613218","79613218-20342","18-24","FEMALE","WHITE HISPANIC"
"76818984","76818984-19669","18-24","MALE","WHITE HISPANIC"
"74054028","74054028-19021","18-24","MALE","WHITE HISPANIC"
"73478863","73478863-18835","25-44","MALE","WHITE HISPANIC"
"73478863","73478863-18899","25-44","MALE","WHITE HISPANIC"
"72725122","72725122-18686","25-44","MALE","WHITE HISPANIC"
"73136525","73136525-18733","<18","MALE","WHITE HISPANIC"
"73045278","73045278-18722","25-44","MALE","WHITE HISPANIC"
"72845467","72845467-22273","18-24","MALE","WHITE HISPANIC"
"65037348","65037348-17411","25-44","MALE","WHITE HISPANIC"
"71399636","71399636-18646","25-44","MALE","WHITE HISPANIC"
"62727446","62727446-16951","18-24","MALE","WHITE HISPANIC"
"61351690","61351690-16645","25-44","MALE","WHITE HISPANIC"
"61351690","61351690-16803","UNKNOWN","MALE","WHITE HISPANIC"
"198107752","198107752-2","25-44","MALE","WHITE HISPANIC"
"224969506","224969506-1","18-24","MALE","WHITE HISPANIC"
"224969506","224969506-2","25-44","MALE","WHITE HISPANIC"
"305163491","305163491-1","18-24","MALE","WHITE HISPANIC"
"314917816","314917816-1","<18","MALE","WHITE HISPANIC"
"314712152","314712152-1","18-24","MALE","WHITE HISPANIC"
"312906066","312906066-3","18-24","MALE","WHITE HISPANIC"
"308868057","308868057-1","25-44","MALE","WHITE HISPANIC"
"308204996","308204996-1","25-44","MALE","WHITE HISPANIC"
"307892883","307892883-1","25-44","MALE","WHITE HISPANIC"
"293944630","293944630-1","25-44","MALE","WHITE HISPANIC"
"293715398","293715398-1","25-44","MALE","WHITE HISPANIC"
"291353930","291353930-1","<18","MALE","WHITE HISPANIC"
"289679503","289679503-1","18-24","MALE","WHITE HISPANIC"
"289573434","289573434-1","25-44","MALE","WHITE HISPANIC"
"289486888","289486888-1","45-64","MALE","WHITE HISPANIC"
"288208649","288208649-1","25-44","MALE","WHITE HISPANIC"
"284942023","284942023-1","<18","MALE","WHITE HISPANIC"
"279123685","279123685-1","25-44","MALE","WHITE HISPANIC"
"277973677","277973677-1","25-44","MALE","WHITE HISPANIC"
"277233455","277233455-1","25-44","MALE","WHITE HISPANIC"
"274886730","274886730-1","45-64","MALE","WHITE HISPANIC"
"273707248","273707248-1","25-44","MALE","WHITE HISPANIC"
"270373348","270373348-1","18-24","MALE","WHITE HISPANIC"
"269968284","269968284-2","18-24","FEMALE","WHITE HISPANIC"
"268390098","268390098-2","25-44","MALE","WHITE HISPANIC"
"254053457","254053457-1","18-24","MALE","WHITE HISPANIC"
"253698229","253698229-1","45-64","MALE","WHITE HISPANIC"
"247678274","247678274-2","18-24","MALE","WHITE HISPANIC"
"246769431","246769431-1","45-64","MALE","WHITE HISPANIC"
"245234014","245234014-1","18-24","MALE","WHITE HISPANIC"
"244546027","244546027-1","18-24","MALE","WHITE HISPANIC"
"244219633","244219633-1","18-24","MALE","WHITE HISPANIC"
"213472076","213472076-1","45-64","MALE","WHITE HISPANIC"
"201573939","201573939-2","18-24","MALE","WHITE HISPANIC"
"201573939","201573939-1","18-24","MALE","WHITE HISPANIC"
"201573937","201573937-2","45-64","MALE","WHITE HISPANIC"
"201573937","201573937-1","25-44","MALE","WHITE HISPANIC"
"200365029","200365029-1","18-24","MALE","WHITE HISPANIC"
"198350536","198350536-1","18-24","MALE","WHITE HISPANIC"
"86830936","86830936-22039","18-24","MALE","WHITE HISPANIC"
"197016008","197016008-1","18-24","MALE","WHITE HISPANIC"
"194527594","194527594-1","25-44","MALE","WHITE HISPANIC"
"187642138","187642138-1","18-24","MALE","WHITE HISPANIC"
"186606591","186606591-1","25-44","FEMALE","WHITE HISPANIC"
"183436386","183436386-27294","<18","MALE","WHITE HISPANIC"
"183435825","183435825-27185","25-44","MALE","WHITE HISPANIC"
"183190790","183190790-27204","25-44","MALE","WHITE HISPANIC"
"93589840","93589840-23148","18-24","MALE","WHITE HISPANIC"
"93102601","93102601-23067","25-44","MALE","WHITE HISPANIC"
"92385893","92385893-22944","25-44","MALE","WHITE HISPANIC"
"91963084","91963084-23088","18-24","MALE","WHITE HISPANIC"
"90253497","90253497-22658","18-24","MALE","WHITE HISPANIC"
"89943023","89943023-22588","18-24","MALE","WHITE HISPANIC"
"89943023","89943023-22586","18-24","MALE","WHITE HISPANIC"
"87293736","87293736-22124","25-44","MALE","WHITE HISPANIC"
"87234254","87234254-22187","25-44","MALE","WHITE HISPANIC"
"86830936","86830936-22040","18-24","MALE","WHITE HISPANIC"
"85966709","85966709-21832","25-44","MALE","WHITE HISPANIC"
"84016597","84016597-21438","25-44","MALE","WHITE HISPANIC"
"85086775","85086775-22045","18-24","MALE","WHITE HISPANIC"
"84945936","84945936-21604","18-24","MALE","WHITE HISPANIC"
"84904984","84904984-21627","25-44","MALE","WHITE HISPANIC"
"84830055","84830055-21667","25-44","MALE","WHITE HISPANIC"
"80784453","80784453-20869","18-24","MALE","WHITE HISPANIC"
"82298424","82298424-25724","25-44","MALE","WHITE HISPANIC"
"81666315","81666315-21014","18-24","MALE","WHITE HISPANIC"
"80991527","80991527-20877","18-24","MALE","WHITE HISPANIC"
"77188430","77188430-19736","18-24","FEMALE","WHITE HISPANIC"
"78724621","78724621-20219","45-64","MALE","WHITE HISPANIC"
"78253354","78253354-19985","18-24","MALE","WHITE HISPANIC"
"78103070","78103070-19931","25-44","MALE","WHITE HISPANIC"
"78103070","78103070-19928","25-44","MALE","WHITE HISPANIC"
"78103070","78103070-19927","25-44","MALE","WHITE HISPANIC"
"75019752","75019752-19693","18-24","MALE","WHITE HISPANIC"
"75330420","75330420-19420","25-44","MALE","WHITE HISPANIC"
"73007911","73007911-18708","<18","MALE","WHITE HISPANIC"
"71791620","71791620-18356","18-24","MALE","WHITE HISPANIC"
"71807454","71807454-18588","<18","MALE","WHITE HISPANIC"
"69794646","69794646-18085","<18","MALE","WHITE HISPANIC"
"69794646","69794646-21488","18-24","MALE","WHITE HISPANIC"
"69794646","69794646-21426","18-24","MALE","WHITE HISPANIC"
"69794646","69794646-21422","18-24","MALE","WHITE HISPANIC"
"69794646","69794646-21421","18-24","MALE","WHITE HISPANIC"
"66101680","66101680-17559","<18","MALE","WHITE HISPANIC"
"66101680","66101680-17564","<18","MALE","WHITE HISPANIC"
"66101680","66101680-17563","<18","MALE","WHITE HISPANIC"
"66101680","66101680-17562","18-24","MALE","WHITE HISPANIC"
"66101680","66101680-17561","25-44","MALE","WHITE HISPANIC"
"66101680","66101680-17560","<18","MALE","WHITE HISPANIC"
"193118596","193118596-1","18-24","MALE","WHITE HISPANIC"
"239552853","239552853-1","18-24","MALE","WHITE HISPANIC"
"238210279","238210279-1","25-44","MALE","WHITE HISPANIC"
"237963647","237963647-2","18-24","MALE","WHITE HISPANIC"
"244818448","244818448-1","45-64","MALE","WHITE HISPANIC"
"244487414","244487414-1","18-24","MALE","WHITE HISPANIC"
"243175384","243175384-1","25-44","MALE","WHITE HISPANIC"
"242882171","242882171-1","18-24","MALE","WHITE HISPANIC"
"242223932","242223932-2","18-24","MALE","WHITE HISPANIC"
"242223932","242223932-1","18-24","MALE","WHITE HISPANIC"
"242092034","242092034-3","18-24","MALE","WHITE HISPANIC"
"242092034","242092034-2","18-24","MALE","WHITE HISPANIC"
"240174262","240174262-1","25-44","MALE","WHITE HISPANIC"
"239222316","239222316-1","18-24","MALE","WHITE HISPANIC"
"238147754","238147754-1","25-44","MALE","WHITE HISPANIC"
"237710986","237710986-1","25-44","MALE","WHITE HISPANIC"
"237218698","237218698-1","25-44","MALE","WHITE HISPANIC"
"233307769","233307769-1","18-24","MALE","WHITE HISPANIC"
"233147633","233147633-1","25-44","MALE","WHITE HISPANIC"
"231965278","231965278-1","<18","MALE","WHITE HISPANIC"
"231246225","231246225-6","18-24","FEMALE","WHITE HISPANIC"
